id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	shipping	upc	gtin	sku
951225280	11823	Sweet 16 4-in-1 Pressed Mineral Makeup Foundation in Tan	What it is: A lightweight 4-in-1 Pressed Mineral Makeup Foundation, concealer, powder and SPF 15 for medium to full coverage. What it does: Our best-selling 4-in-1 Pressed Mineral Powder Foundation compact just got sweeter! Part of our Sweet 16 celebratory anniversary collection, this Limited Edition 4-in-1 Pressed Mineral Powder Foundation gives you the same flawless mineral coverage you expect from PÜR but with a celebratory, covetable design. Available in 11 universal shades, Pressed Mineral Makeup Foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. Whether you are fair with golden undertones, olive with warm caramel undertones, or mahogany with bronze undertones, PÜR 4-in-1 Pressed Mineral Makeup has the perfect match for natural, smooth, all day coverage. Formulated with groundbreaking vegan skincare ingredients built into our award-winning formula, including naturally brightening Waltheria Extract and encapsulated mineral water from the	https://www.purcosmetics.com/sweet-16-4-in-1-pressed-mineral-makeup-foundation?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-sweet-16-tan-opencpt-.28oz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-foundation-sweet-16-fc-72dpi_5.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-foundation-with-spf-15-original-tan-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_tan_72dpi_1_3.jpg	34.00 USD	29.50 USD	 	in stock	0.20 lb	Pur Cosmetics	951225280	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137036195	847137036195	951225280
951225290	11823	Sweet 16 4-in-1 Pressed Mineral Makeup Foundation in Medium Dark	What it is: A lightweight 4-in-1 Pressed Mineral Makeup Foundation, concealer, powder and SPF 15 for medium to full coverage. What it does: Our best-selling 4-in-1 Pressed Mineral Powder Foundation compact just got sweeter! Part of our Sweet 16 celebratory anniversary collection, this Limited Edition 4-in-1 Pressed Mineral Powder Foundation gives you the same flawless mineral coverage you expect from PÜR but with a celebratory, covetable design. Available in 11 universal shades, Pressed Mineral Makeup Foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. Whether you are fair with golden undertones, olive with warm caramel undertones, or mahogany with bronze undertones, PÜR 4-in-1 Pressed Mineral Makeup has the perfect match for natural, smooth, all day coverage. Formulated with groundbreaking vegan skincare ingredients built into our award-winning formula, including naturally brightening Waltheria Extract and encapsulated mineral water from the	https://www.purcosmetics.com/sweet-16-4-in-1-pressed-mineral-makeup-foundation?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-sweet-16-mediumdark-opencpt-.28oz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-foundation-sweet-16-fc-72dpi_6.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-foundation-with-spf-15-original-mediumdark-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_medium-dark_72dpi_1_2.jpg	34.00 USD	29.50 USD	 	in stock	0.20 lb	Pur Cosmetics	951225290	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137036201	847137036201	951225290
951225300	11823	Sweet 16 4-in-1 Pressed Mineral Makeup Foundation in Golden Dark	What it is: A lightweight 4-in-1 Pressed Mineral Makeup Foundation, concealer, powder and SPF 15 for medium to full coverage. What it does: Our best-selling 4-in-1 Pressed Mineral Powder Foundation compact just got sweeter! Part of our Sweet 16 celebratory anniversary collection, this Limited Edition 4-in-1 Pressed Mineral Powder Foundation gives you the same flawless mineral coverage you expect from PÜR but with a celebratory, covetable design. Available in 11 universal shades, Pressed Mineral Makeup Foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. Whether you are fair with golden undertones, olive with warm caramel undertones, or mahogany with bronze undertones, PÜR 4-in-1 Pressed Mineral Makeup has the perfect match for natural, smooth, all day coverage. Formulated with groundbreaking vegan skincare ingredients built into our award-winning formula, including naturally brightening Waltheria Extract and encapsulated mineral water from the	https://www.purcosmetics.com/sweet-16-4-in-1-pressed-mineral-makeup-foundation?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-sweet-16-goldendark-opencpt-.28oz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-foundation-sweet-16-fc-72dpi_7.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-goldendark-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_golden-dark_72dpi_1_2.jpg	34.00 USD	29.50 USD	 	in stock	0.20 lb	Pur Cosmetics	951225300	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137036218	847137036218	951225300
951225310	11823	Sweet 16 4-in-1 Pressed Mineral Makeup Foundation in Deep	What it is: A lightweight 4-in-1 Pressed Mineral Makeup Foundation, concealer, powder and SPF 15 for medium to full coverage. What it does: Our best-selling 4-in-1 Pressed Mineral Powder Foundation compact just got sweeter! Part of our Sweet 16 celebratory anniversary collection, this Limited Edition 4-in-1 Pressed Mineral Powder Foundation gives you the same flawless mineral coverage you expect from PÜR but with a celebratory, covetable design. Available in 11 universal shades, Pressed Mineral Makeup Foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. Whether you are fair with golden undertones, olive with warm caramel undertones, or mahogany with bronze undertones, PÜR 4-in-1 Pressed Mineral Makeup has the perfect match for natural, smooth, all day coverage. Formulated with groundbreaking vegan skincare ingredients built into our award-winning formula, including naturally brightening Waltheria Extract and encapsulated mineral water from the	https://www.purcosmetics.com/sweet-16-4-in-1-pressed-mineral-makeup-foundation?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-sweet-16-deep-opencpt-.28oz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deep-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-foundation-sweet-16-fc-72dpi_8.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_deep_72dpi_1_3.jpg	34.00 USD	29.50 USD	 	in stock	0.20 lb	Pur Cosmetics	951225310	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137036225	847137036225	951225310
951225320	11823	Sweet 16 4-in-1 Pressed Mineral Makeup Foundation in Deeper	What it is: A lightweight 4-in-1 Pressed Mineral Makeup Foundation, concealer, powder and SPF 15 for medium to full coverage. What it does: Our best-selling 4-in-1 Pressed Mineral Powder Foundation compact just got sweeter! Part of our Sweet 16 celebratory anniversary collection, this Limited Edition 4-in-1 Pressed Mineral Powder Foundation gives you the same flawless mineral coverage you expect from PÜR but with a celebratory, covetable design. Available in 11 universal shades, Pressed Mineral Makeup Foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. Whether you are fair with golden undertones, olive with warm caramel undertones, or mahogany with bronze undertones, PÜR 4-in-1 Pressed Mineral Makeup has the perfect match for natural, smooth, all day coverage. Formulated with groundbreaking vegan skincare ingredients built into our award-winning formula, including naturally brightening Waltheria Extract and encapsulated mineral water from the	https://www.purcosmetics.com/sweet-16-4-in-1-pressed-mineral-makeup-foundation?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-sweet-16-deeper-opencpt-.28oz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-foundation-sweet-16-fc-72dpi_9.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-deeper-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/f/o/foundation-stick_deeper_72dpi_1_2.jpg	34.00 USD	29.50 USD	 	in stock	0.20 lb	Pur Cosmetics	951225320	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137036232	847137036232	951225320
951225330	11823	Sweet 16 4-in-1 Pressed Mineral Makeup Foundation in Medium Tan	What it is: A lightweight 4-in-1 Pressed Mineral Makeup Foundation, concealer, powder and SPF 15 for medium to full coverage. What it does: Our best-selling 4-in-1 Pressed Mineral Powder Foundation compact just got sweeter! Part of our Sweet 16 celebratory anniversary collection, this Limited Edition 4-in-1 Pressed Mineral Powder Foundation gives you the same flawless mineral coverage you expect from PÜR but with a celebratory, covetable design. Available in 11 universal shades, Pressed Mineral Makeup Foundation is adored worldwide for its lightweight feel and no-mess, no-stress application. Whether you are fair with golden undertones, olive with warm caramel undertones, or mahogany with bronze undertones, PÜR 4-in-1 Pressed Mineral Makeup has the perfect match for natural, smooth, all day coverage. Formulated with groundbreaking vegan skincare ingredients built into our award-winning formula, including naturally brightening Waltheria Extract and encapsulated mineral water from the	https://www.purcosmetics.com/sweet-16-4-in-1-pressed-mineral-makeup-foundation?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-sweet-16-mediumtan-opencpt-.28oz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-foundation-sweet-16-fc-72dpi_10.jpg,https://www.purcosmetics.com/media/catalog/product/4/-/4-in-1-pressed-mineral-makeup-mediumtan-swatch-72dpi.jpg	34.00 USD	29.50 USD	 	in stock	0.20 lb	Pur Cosmetics	951225330	new	Pur Category > Makeup > Face > Foundation,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137036249	847137036249	951225330
951111130	 	4-in-1 Cloud Cream Moisturizer	What it is: 4-in-1 Cloud Cream is a dreamy Gel-to-Water Hydrating Essence Moisturizer with good-for-your-skin ingredients and the ultimate hydrating, smoothing and soothing benefits. What it does: Incredibly hydrating, yet light…water-based 4-in-1 Cloud Cream is a moisturizing dream come true. Enriched with age-defying, skin-smoothing Ceretin® Complex, the moisturizing, light-as-air 4-in-1 Cloud Cream nourishes and primes skin with limitless hydration for a radiant and healthier-looking complexion that glows. Skin is instantly moisturized, prepped and primed so makeup can go on flawlessly. Skin practically drinks in the hydrating, plumping benefits. Soothing Green Algae Extract helps protect skin from damage caused by visible blue light, a common environmental stressor that can cause oxidative damage to the skin. The innovative Gel-to-Water Hydrating Essence Moisturizer cream magically transforms upon application. So pillowy and fresh, without being sticky, your skin will look so	https://www.purcosmetics.com/4-in-1-cloud-cream-moisturizer?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/c/l/cloud-cream-capofftoside-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/c/l/cloud_cream_model1.jpg,https://www.purcosmetics.com/media/catalog/product/c/l/cloud_cream_model2.jpg,https://www.purcosmetics.com/media/catalog/product/c/l/cloud-cream-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/c/l/cloud-cream-capon-72dpi.jpg	38.00 USD	 	 	in stock	0.00 lb	Pur Cosmetics	951111130	new	Pur Category > Skincare > Best Sellers,Pur Category > Skincare > Moisturizers,Pur Category > Skincare > Vegan	 	 	FALSE	 	847137034771	847137034771	951111130
951155110	 	4-in-1 Correcting Primer Prep & Perfect	Diminish the appearance of pores instantly with Correcting Primer Prep & Perfect — your go-to to smooth, prime and perfect! This all-in-one primer helps blur away imperfections and is formulated with clinically proven skin-perfecting ingredients, like our proprietary Ceretin® Complex to help brighten and firm the skin’s appearance instantly and over time. Easy to blend and silky smooth, Correcting Primer Prep & Perfect serves as a canvas after your skincare routine to create a smooth makeup application. This primer blends in easily for a natural-looking complexion. The cruelty-free, lightweight formula is a dream for flawless-looking skin that’s filter-free. It’s the same formula you’ve always loved, but with a fresh, new, modern look.	https://www.purcosmetics.com/4-in-1-correcting-primer-prep-and-perfect?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-prep-perfect-capon-1floz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-prep-perfect-swatch-72dpi.jpg	33.00 USD	 	 	out of stock	0.04 lb	Pur Cosmetics	951155110	new	Pur Category > Makeup > Face > Primer,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137035419	847137035419	951155110
951156110	 	4-in-1 Correcting Primer Dark Spot Corrector	What it is: Dark Spot Corrector is a daily Correcting Primer that helps even out overall skin tone by smoothing away the look of imperfections while acting as a canvas for your makeup. What it does: Flawless-looking skin can easily be yours. Neutralize the look of dark circles, age spots, freckles and uneven skin tone with perfectly peach-toned Dark Spot Corrector that is universally flattering. The perfect prep for makeup, this vegan-friendly Correcting Primer can help brighten and firm the skin's appearance for an instant youthful-looking glow that lasts. The lightweight, silky formula glides on effortlessly to smooth away the look of lines and minimize the appearance of pores with clinically proven skin care technology like our hydrating Ceretin® Complex and soothing Aloe Vera. Great for all skin types, Correcting Primer Dark Spot Corrector indulges your skin while creating a canvas for your makeup. It’s the same formula you’ve always loved, but with a fresh, new, modern look.	https://www.purcosmetics.com/4-in-1-correcting-primer-dark-spot-corrector?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-dark-spot-corrector-capon-1floz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-dark-spot-corrector-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/4/i/4in1-correcting-primers_1000x1000_3.jpg	33.00 USD	 	 	in stock	0.04 lb	Pur Cosmetics	951156110	new	Pur Category > Makeup > Face > Primer,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137035433	847137035433	951156110
951157060	 	Sweet 16 MASK-querade Gold Confetti Hydrating Sheet Mask Set	What it is: Set of 6 limited-edition MASK-querade Gold Confetti Soothing Sheet Masks that intensely hydrate and brighten skin’s appearance for visibly plumper-looking skin. What it does: What better way to celebrate PÜR's sweet 16 brand anniversary than with a masquerade! This premium, limited-edition, clean MASK-querade Gold Confetti Soothing Sheet Mask set instantly hydrates to awaken and brighten skin’s appearance for a healthier, youthful-looking complexion that glows. Saturated with ingredients rich in antioxidants, like Blueberry Fruit Extract, this luxurious gold face mask set of 6 helps reduce the signs of aging. Soothing ingredients such as Aloe, Vitamin E and PÜR’s Energy Complex, consisting of green tea and ginseng, deliver nutrients to reduce the appearance of redness due to dull, dry skin. The premium ingredients in the MASK-querade face masks seamlessly soak into tired skin to help rejuvenate and boost radiance for a complexion that shines. Each of the 6 transforming	https://www.purcosmetics.com/mask-querade-gold-confetti-hydrating-sheet-mask-set?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/m/a/mask-querade-golden-mask_rendered.jpg	https://www.purcosmetics.com/media/catalog/product/5/1/5150.jpg	36.00 USD	 	 	in stock	0.00 lb	Pur Cosmetics	951157060	new	Pur Category > Skincare > Masks,Pur Category > Makeup > Shop All,Pur Category > Skincare > Shop All	 	 	FALSE	 	847137035853	847137035853	951157060
951157110	 	4-in-1 Correcting Primer Redness Reducer	Instantly brighten and firm the skin’s appearance, while neutralizing the look of redness from breakouts, irritation and more in one simple step. Cruelty-free Correcting Primer Redness Reducer features a green hue that has been proven to offset the look of redness and uneven skin tone. Great for all skin types, the primer acts as a silky canvas for flawless makeup application… it’s the perfect daily prep to cancel out your complexion concerns. The vegan-friendly, color-correcting Redness Reducer Primer is a multitasking hero. Infused with our proprietary Ceretin® Complex, Correcting Primer Redness Reducer helps create a more uniform-looking skin tone and helps disguise pores. It’s the same formula you’ve always loved, just with a fresh new look!	https://www.purcosmetics.com/4-in-1-correcting-primer-redness-reducer?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-redness-reducer-capon-1floz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-rednessreducer-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/4/i/4in1-correcting-primers_1000x1000_3_1.jpg	33.00 USD	 	 	in stock	0.04 lb	Pur Cosmetics	951157110	new	Pur Category > Makeup > Face > Primer,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137035457	847137035457	951157110
951158110	 	4-in-1 Correcting Primer Hydrate & Balance	Mattify your makeup looks and help create a more balanced-looking skin tone with PÜR’s Hydrate & Balance Correcting Primer. Oil-free and silicone-free, this primer is the perfect mattifying and moisturizing makeup prep for those with acne-out prone skin. Hydrate & Balance primer features an intensely calming lavender extract and PÜR’s proprietary Ceretin® Complex in a soft lavender hue that offsets the look of uneven skin tone. Providing up to 72 hours of pure hydration, this cruelty-free, daily Correcting Primer helps create a mattified makeup look free of the appearance of discoloration. Its lightweight, mattifying texture acts as a moisturizing barrier between skin and makeup for long-lasting results on all skin tones. It’s the same formula you’ve always loved, but with a fresh, new look.	https://www.purcosmetics.com/4-in-1-correcting-primer-hydrate-balance?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-hydrate-balance-capon-1floz-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/c/o/correcting-primer-hydrate-balance-swatch-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/4/i/4in1-correcting-primers_1000x1000_3_2.jpg	33.00 USD	 	 	in stock	0.04 lb	Pur Cosmetics	951158110	new	Pur Category > Makeup > Face > Primer,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137035471	847137035471	951158110
951336020	 	Bronzing Act Matte Bronzer in Dark	What it is: Bronzing Act is a Skin-Perfecting Matte Bronzer in a buildable and blendable dark shade that delivers a natural-looking radiance. What it does: A fresh, sun-kissed glow looks good on you! Jumpstart the sunshine and get glowing with this skin-nourishing, ultra-matte Bronzing Act Matte Dark Bronzer that smells as good as it looks. Infused with our skin-perfecting, good-for-your-skin Ceretin®, and Energy Complexes, Bronzing Act Bronzer helps brighten the look of your complexion for a subtle, all-over warmth that radiates—it’s the ultimate matte-over. Highly blendable and buildable, this long-lasting Skin-Perfecting Powder delivers a natural-looking glow and easily doubles as a contour to create depth and dimension. Use Bronzing Act to fake a healthy-looking tan or to chisel and shape the face and body to create the illusion of incredible definition. Designed with a mosaic of medium and dark tone hues, it's the perfect bronzer for medium to dark complexions.	https://www.purcosmetics.com/bronzing-act-skin-perfecting-powder-in-dark?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_bronzing-act-dark_open_72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/m/a/matt_bronzers_dark.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_bronzing-act-dark_open-angled_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_bronzing-act-dark_swatch_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_bronzing-act-dark_closed_72dpi.jpg	26.00 USD	 	 	in stock	0.12 lb	Pur Cosmetics	951336020	new	Pur Category > Makeup > Face > Powder,Pur Category > Makeup > Cheeks > Bronzer & Contour,Pur Category > Makeup > Cheeks	 	 	FALSE	 	847137027315	847137027315	951336020
951336030	 	Afterglow Highlighting Skin Perfecting Powder	What it is: Afterglow Skin-Perfecting Powder is an illuminating highlighter that’s infused with good-for-your-skin ingredients for a natural-looking lit-from-within radiance or megawatt glow. What it does: Hi, gorgeous! Where did you get that luminous glow? Instantly perk up your skin as you brighten up your complexion and reap the benefits of the reflective-rich, illuminating effects of Skin-Perfecting Afterglow Highlighter Powder. Enriched with skin-loving ingredients, Afterglow Highlighting Powder is specially formulated with skin-perfecting Ceretin® Complex plus skin-nourishing Energy Complex. Sheer and ultra-soft to the touch, vegan-friendly Afterglow Powder offers a silky, universal glow that quickly brightens the appearance of your skin for an understated strobe effect. Perfect for day or night, a light dusting of Afterglow Powder can quickly brighten up the look of skin— it's an everyday complexion pick-me-up! Extremely blendable and lightweight, the dual-use formula can be	https://www.purcosmetics.com/afterglow-highlighter-skin-perfecting-powder?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_afterglow_open_72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/m/o/model_1.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_afterglow_open-angled_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_afterglow_swatch_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/m/o/model_2_1.jpg,https://www.purcosmetics.com/media/catalog/product/m/o/model_3_1.jpg,https://www.purcosmetics.com/media/catalog/product/c/a/capture-one-session0286-1_1.jpg	26.00 USD	 	 	in stock	0.14 lb	Pur Cosmetics	951336030	new	Pur Category > Makeup > Face > Powder,Pur Category > Makeup > Cheeks > Highlighter,Pur Category > Makeup > Cheeks	 	 	FALSE	 	847137027322	847137027322	951336030
951336040	 	Balancing Act Mattifying Skin Perfecting Powder	What it is: Balancing Act is a translucent Skin-Perfecting and Mattifying Shine Control Powder that keeps shine at bay and blurs the appearance of pores and imperfections without adding coverage. What it does: Balanced skin feels closer than ever, thanks to Balancing Act. The unsung hero of any makeup routine, this sheer, Mattifying Shine Control Face Powder seamlessly keeps shine at bay without adding coverage. You’ll love the versatility of the dual-use formula that subtly blends into skin to keep it flawlessly matte. Plus, this translucent face powder contains our skin-perfecting Ceretin® Complex and skin-nourishing Energy Complex that’s made from a delicious combination of green tea, ginseng and vitamin B. Designed with a mosaic of neutral hues suitable for all skin tones, Balancing Act is a genius at helping to keep excess oil at bay. Use powder alone to mattify the look of the skin, blur the appearance of pores and imperfections and minimize the look of fine lines. Apply the	https://www.purcosmetics.com/balancing-act-mattifying-shine-control-skin-perfecting-powder?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_balancing-act_open_72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/b/a/balacning_act_model_1.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_balancing-act_open-angled_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_balancing-act_powder_swatch_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/b/a/balacning_act_model_3.jpg,https://www.purcosmetics.com/media/catalog/product/b/a/balacning_act_model_2.jpg,https://www.purcosmetics.com/media/catalog/product/b/a/balacning_act_model_5.jpg	26.00 USD	 	 	in stock	0.16 lb	Pur Cosmetics	951336040	new	Pur Category > Makeup > Face > Powder,Pur Category > Makeup > Face,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137027339	847137027339	951336040
951336050	 	Mineral Glow Illuminating Bronzer Skin Perfecting Powder	What it is: Skin-Perfecting Mineral Glow Powder is a universally-flattering Illuminating Bronzer that gives you a healthy, sun-kissed glow without ever looking unnatural.  What it does: Channel your inner bronzed beach babe with an instant pick-me-up that will have you looking fresh-faced and glowing. Our cult-classic Mineral Glow gives you that healthy-looking, just-back-from-the-beach radiance all year long without damaging skin. The luminous, universally-flattering skin-perfecting powder adds a golden, sun-kissed sheen to the skin for an enviably warm glow that’s long-lasting and never orange or glittery. The dual-use vegan formula is buildable and can easily double as an everyday contour. Infused with powerful antioxidants and good-for-your-skin ingredients, like our skin-perfecting Ceretin® Complex and skin-nourishing Energy Complex, Mineral Glow keeps skin looking healthy and radiant with or without makeup. Compact and easy to use, it's the perfect finishing powder to add warmth	https://www.purcosmetics.com/mineral-glow-skin-perfecting-powder?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_mineral-glow_open_72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/m/o/model_2.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_mineral-glow_open-angled_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_mineral-glow_swatch_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/s/k/skin-perfecting-powder_mineral-glow_closed_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/m/o/model_3.jpg,https://www.purcosmetics.com/media/catalog/product/c/a/capture-one-session0286-1.jpg	26.00 USD	 	 	in stock	0.00 lb	Pur Cosmetics	951336050	new	Pur Category > Makeup > Face > Powder,Pur Category > Makeup > Cheeks > Bronzer & Contour,Pur Category > Makeup > Cheeks	 	 	FALSE	 	847137027346	847137027346	951336050
951550480	 	Sweet 16 Kiss of Confidence Lipstick Trio + Lip Balm Set	What it is: A limited-edition 'Sweet 16' Lipstick Trio + Lip Balm Set of 3 full-sized, lip-plumping lipsticks and a hydrating lip balm that conditions for a Kiss of Confidence. What it does: Give some lip with ultra-creamy, color-boosting Kiss of Confidence Lipstick Trio + Lip Balm Set. Part of our Sweet 16 brand anniversary collection, the perfectly portable 4-piece Kiss of Confidence lip kit features a hydrating lip balm and 3 full-size, highly pigmented, vegan lipsticks for a universally flattering, color-splashing payoff that lasts. Indulgent, lip-plumping lipsticks are enriched with moisturizing Agave and Vitamin E so lips stay hydrated and conditioned. Soft lips are here to stay—use the included moisture-rich lip balm to prime and soften lips before lipstick application or to treat and condition lips once the lipstick comes off. Plus, PÜR products are always cruelty-free! The fun confetti packaging is inspired by our celebratory mood. 	https://www.purcosmetics.com/kiss-of-confidence-sweet-16-lipstick-trio-lip-balm-set?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/k/i/kiss-of-confidence-all-open-72dpi.jpg	https://www.purcosmetics.com/media/catalog/product/k/i/kiss-of-confidence-all-bullets-72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/5/1/5107.jpg,https://www.purcosmetics.com/media/catalog/product/5/0/5026.jpg,https://www.purcosmetics.com/media/catalog/product/o/m/omw_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/g/u/guestlist_72dpi.jpg,https://www.purcosmetics.com/media/catalog/product/r/u/runninglate_72dpi.jpg	28.00 USD	 	 	in stock	0.27 lb	Pur Cosmetics	951550480	new	Pur Category > Makeup > Lips,Pur Category > Makeup > Kits,Pur Category > Makeup > Shop All	 	 	FALSE	 	847137035563	847137035563	951550480
951680050	 	Sweet 16 Party Essentials 5pc Limited-Edition Cruelty-Free Skin	What it is: Party Essentials Brush Set is a Limited-Edition, Cruelty-Free, Skin-Perfecting Brush Set with 5 premium, vegan makeup spoon brushes that apply and blend products effortlessly into the skin for flawless, no-tug application. What it does: A better beauty experience is yours with this high-quality PÜR Party Essentials Brush Set. Part of PÜR's 'Sweet 16' birthday celebration, this 5pc Limited-Edition, Cruelty-Free, Skin-Perfecting Brush Set has every brush tool you need for perfect skincare and makeup application! This must-have Party Essentials Brush Set includes 5 luxurious, skin-perfecting spoon skincare and makeup brushes that apply and blend products effortlessly into the skin for a flawless application. Quickly apply your favorite skincare, complexion makeup, eyeshadows and eyeliners evenly with ultimate control and precision. Each vegan spoon skincare and makeup brush is densely packed with premium soft, synthetic bristles that glide over the face, eyes, and décolletage	https://www.purcosmetics.com/sweet-16-party-essentials-5pc-limited-edition-cruelty-free-skin-perfecting-brush-set?utm_source=google_shopping	https://www.purcosmetics.com/media/catalog/product/p/a/party-essential-brushes-72-dpi.jpg	https://www.purcosmetics.com/media/catalog/product/p/-/p-114.jpg,https://www.purcosmetics.com/media/catalog/product/p/-/p-96.jpg	39.00 USD	 	 	in stock	0.33 lb	Pur Cosmetics	951680050	new	Pur Category > Makeup > Brushes & Tools,Pur Category > Makeup > Shop All,Pur Category > Makeup	 	 	FALSE	 	847137036119	847137036119	951680050
